frame,global_rmsd,core_rmsd
951,6.340,2.210
952,6.248,2.232
953,6.300,2.344
954,6.303,2.293
955,6.403,2.296
956,6.258,2.258
957,6.449,2.275
958,6.365,2.310
959,6.473,2.376
960,6.456,2.281
961,6.504,2.258
962,6.489,2.251
963,6.500,2.295
964,6.433,2.318
965,6.573,2.404
966,6.361,2.285
967,6.508,2.268
968,6.550,2.304
969,6.477,2.126
970,6.585,2.254
971,6.522,2.225
972,6.638,2.343
973,6.564,2.320
974,6.583,2.327
975,6.744,2.303
976,6.636,2.319
977,6.667,2.436
978,6.687,2.399
979,6.592,2.257
980,6.591,2.313
981,6.638,2.214
982,6.431,2.295
983,6.451,2.380
984,6.674,2.279
985,6.587,2.225
986,6.662,2.271
987,6.759,2.266
988,6.687,2.306
989,6.814,2.134
990,6.789,2.309
991,6.708,2.273
992,6.869,2.243
993,6.857,2.144
994,6.848,2.214
995,6.784,2.342
996,6.784,2.250
997,6.963,2.259
998,6.972,2.388
999,6.899,2.291
1000,6.666,2.186
1001,6.691,2.237
1002,6.746,2.211
1003,6.906,2.215
1004,6.867,2.211
1005,7.016,2.330
1006,6.955,2.293
1007,6.799,2.304
1008,6.818,2.253
1009,6.735,2.260
1010,6.821,2.210
1011,6.857,2.167
1012,6.631,2.153
1013,6.734,2.227
1014,6.552,2.159
1015,6.690,2.171
1016,6.797,2.241
1017,6.872,2.262
1018,6.900,2.265
1019,6.996,2.296
1020,6.866,2.270
1021,6.925,2.297
1022,6.799,2.311
1023,6.811,2.341
1024,6.751,2.329
1025,6.687,2.323
1026,6.737,2.347
1027,6.605,2.243
1028,6.836,2.327
1029,6.617,2.220
1030,6.597,2.254
1031,6.446,2.268
1032,6.486,2.233
1033,6.498,2.293
1034,6.484,2.238
1035,6.473,2.255
1036,6.572,2.273
1037,6.542,2.343
1038,6.528,2.274
1039,6.755,2.348
1040,6.688,2.317
1041,6.712,2.339
1042,6.636,2.401
1043,6.651,2.334
1044,6.726,2.421
1045,6.648,2.387
1046,6.629,2.439
1047,6.946,2.454
1048,6.814,2.378
1049,6.938,2.269
1050,6.896,2.252
1051,6.623,2.220
1052,6.709,2.200
1053,6.705,2.134
1054,6.775,2.152
1055,6.762,2.188
1056,6.811,2.173
1057,6.862,2.123
1058,6.822,2.178
1059,6.655,2.170
1060,6.676,2.178
1061,6.688,2.180
1062,6.793,2.116
1063,6.903,2.094
1064,7.002,2.205
1065,6.698,2.209
1066,6.775,2.134
1067,6.893,2.093
1068,6.962,2.110
1069,6.918,2.170
1070,6.939,2.068
1071,6.821,2.161
1072,6.851,2.119
1073,6.921,2.076
1074,6.960,2.174
1075,6.944,2.193
1076,7.054,2.321
1077,7.089,2.330
1078,7.191,2.351
1079,7.303,2.240
1080,7.330,2.122
1081,7.402,2.165
1082,7.374,2.213
1083,7.277,2.203
1084,7.125,2.102
1085,7.162,2.106
1086,7.222,2.089
1087,7.062,2.095
1088,7.019,2.086
1089,6.969,2.107
1090,6.889,2.064
1091,6.959,2.093
1092,7.095,2.134
1093,7.045,2.089
1094,7.042,2.157
1095,7.100,2.044
1096,7.085,2.066
1097,7.099,2.144
1098,6.944,2.022
1099,6.931,2.085
1100,7.132,2.150
1101,7.168,2.117
1102,7.218,2.149
1103,7.115,2.006
1104,7.223,2.087
1105,7.276,2.133
1106,7.666,2.157
1107,7.665,2.105
1108,7.620,2.114
1109,7.619,2.104
1110,7.335,2.048
1111,7.417,2.116
1112,7.478,2.098
1113,7.331,2.098
1114,7.439,2.186
1115,7.482,2.262
1116,7.621,2.230
1117,7.572,2.203
1118,7.723,2.182
1119,7.721,2.145
1120,7.704,2.159
1121,7.704,2.131
1122,7.733,2.133
1123,7.782,2.134
1124,7.926,2.258
1125,7.962,2.132
1126,7.910,2.038
1127,7.842,2.058
1128,7.687,2.047
1129,7.647,2.131
1130,7.541,2.180
1131,7.314,2.108
1132,7.423,2.103
1133,7.531,2.186
1134,7.638,2.310
1135,7.392,2.142
1136,7.331,2.059
1137,7.455,2.170
1138,7.440,2.198
1139,7.416,2.156
1140,7.440,2.186
1141,7.299,2.169
1142,7.176,2.164
1143,7.083,2.239
1144,7.306,2.181
1145,7.159,2.109
1146,7.047,2.113
1147,7.164,2.076
1148,7.205,2.122
1149,7.275,2.117
1150,7.366,2.070
1151,7.402,2.078
1152,7.318,1.979
1153,7.426,2.102
1154,7.436,2.058
1155,7.565,2.092
1156,7.363,2.153
1157,7.382,2.073
1158,7.475,2.106
1159,7.565,2.194
1160,7.727,2.273
1161,7.743,2.156
1162,7.794,2.260
1163,7.734,2.274
1164,7.597,2.242
1165,7.717,2.289
1166,7.813,2.309
1167,7.646,2.285
1168,7.811,2.331
1169,7.673,2.358
1170,7.574,2.268
1171,7.698,2.327
1172,7.509,2.215
1173,7.439,2.192
1174,7.242,2.135
1175,7.219,2.124
1176,7.156,2.074
1177,7.038,2.120
1178,7.109,2.252
1179,7.191,2.201
1180,7.371,2.238
1181,7.306,2.334
1182,7.443,2.238
1183,7.497,2.364
1184,7.601,2.332
1185,7.498,2.270
1186,7.717,2.327
1187,7.734,2.370
1188,7.781,2.315
1189,7.822,2.240
1190,7.724,2.241
1191,7.750,2.299
1192,7.842,2.213
1193,7.976,2.364
1194,7.836,2.307
1195,7.871,2.401
1196,7.804,2.300
1197,7.678,2.401
1198,7.875,2.401
1199,7.875,2.370
1200,7.712,2.349
1201,7.783,2.348
1202,7.522,2.313
1203,7.615,2.407
1204,7.638,2.369
1205,7.631,2.356
1206,7.806,2.427
1207,7.872,2.387
1208,7.817,2.330
1209,7.695,2.293
1210,7.690,2.276
1211,7.563,2.342
1212,7.630,2.325
1213,7.594,2.316
1214,7.607,2.306
1215,7.701,2.358
1216,7.680,2.427
1217,7.822,2.422
1218,7.790,2.500
1219,7.865,2.560
1220,7.791,2.518
1221,7.755,2.527
1222,7.786,2.592
1223,7.659,2.642
1224,7.698,2.608
1225,7.667,2.648
1226,7.721,2.671
1227,7.710,2.596
1228,7.763,2.637
1229,7.913,2.679
1230,7.748,2.557
1231,7.806,2.692
1232,7.823,2.691
1233,7.755,2.710
1234,7.894,2.763
1235,7.689,2.608
1236,7.936,2.755
1237,7.973,2.680
1238,7.784,2.667
1239,7.688,2.653
1240,7.630,2.758
1241,7.827,2.713
1242,7.926,2.784
1243,7.911,2.868
1244,7.748,2.810
1245,7.815,2.766
1246,7.921,2.769
1247,7.983,2.719
1248,7.987,2.660
1249,8.048,2.805
1250,8.046,2.708
1251,7.891,2.702
1252,7.837,2.663
1253,7.815,2.752
1254,7.766,2.732
1255,7.958,2.646
1256,8.024,2.817
1257,8.104,2.847
1258,8.025,2.820
1259,8.038,2.795
1260,7.975,2.729
1261,7.996,2.772
1262,8.068,2.873
1263,8.051,2.863
1264,8.128,2.872
1265,8.268,2.948
1266,8.282,2.925
1267,8.182,2.964
1268,8.146,2.991
1269,8.243,2.992
1270,8.260,2.855
1271,8.177,2.815
1272,8.177,2.869
1273,8.145,2.849
1274,8.127,2.805
1275,7.969,2.767
1276,8.025,2.701
1277,7.873,2.798
1278,7.997,2.813
1279,7.864,2.944
1280,8.040,2.963
1281,8.131,2.908
1282,8.138,2.908
1283,8.198,2.929
1284,8.047,2.829
1285,7.875,2.761
1286,8.089,2.911
1287,8.065,2.955
1288,7.874,2.891
1289,7.855,2.812
1290,7.899,2.854
1291,7.788,2.776
1292,7.888,2.783
1293,7.737,2.792
1294,7.794,2.710
1295,7.794,2.710
1296,7.747,2.794
1297,7.749,2.818
1298,8.021,2.840
1299,8.020,2.845
1300,7.948,2.877
1301,7.979,2.945
1302,7.862,2.917
1303,7.849,2.933
1304,7.879,2.949
1305,7.784,2.783
1306,7.950,2.875
1307,7.812,2.804
1308,7.665,2.783
1309,7.674,2.792
1310,7.771,2.759
1311,7.789,2.835
1312,7.811,2.833
1313,7.767,2.749
1314,7.840,2.860
1315,7.761,2.797
1316,7.799,2.799
1317,7.815,2.777
1318,7.734,2.743
1319,7.915,2.766
