frame,global_rmsd,core_rmsd
452,7.404,2.698
453,7.462,2.429
454,7.386,2.661
455,7.422,2.829
456,7.588,2.709
457,7.554,2.552
458,7.524,2.513
459,7.307,2.486
460,7.230,2.420
461,7.229,2.601
462,7.183,2.564
463,7.315,2.460
464,7.258,2.533
465,7.226,2.544
466,7.270,2.597
467,7.185,2.444
468,7.139,2.565
469,7.227,2.490
470,7.178,2.357
471,7.222,2.480
472,7.531,2.608
473,7.679,2.480
474,7.580,2.527
475,7.640,2.487
476,7.583,2.488
477,7.536,2.537
478,7.532,2.447
479,7.655,2.483
480,7.636,2.623
481,7.628,2.639
482,7.654,2.638
483,7.697,2.670
484,7.776,2.567
485,7.678,2.583
486,7.729,2.548
487,7.561,2.540
488,7.616,2.617
489,7.692,2.561
490,7.431,2.559
491,7.404,2.517
492,7.383,2.465
493,7.393,2.492
494,7.294,2.480
495,7.156,2.395
496,7.144,2.369
497,7.223,2.379
498,7.170,2.426
499,7.148,2.443
500,7.062,2.515
501,7.048,2.588
502,7.065,2.510
503,7.047,2.358
504,7.058,2.399
505,7.204,2.372
506,7.246,2.353
507,7.237,2.399
508,7.204,2.475
509,7.111,2.530
510,7.272,2.488
511,7.125,2.441
512,7.459,2.532
513,7.281,2.437
514,7.281,2.331
515,7.446,2.523
516,7.468,2.498
517,7.465,2.615
518,7.469,2.550
519,7.625,2.552
520,7.544,2.534
521,7.630,2.479
522,7.563,2.552
523,7.506,2.662
524,7.352,2.437
525,7.271,2.435
526,7.493,2.361
527,7.589,2.442
528,7.791,2.378
529,7.744,2.418
530,7.694,2.450
531,7.768,2.485
532,7.876,2.518
533,7.998,2.517
534,7.776,2.557
535,7.974,2.542
536,7.900,2.622
537,7.988,2.537
538,8.010,2.586
539,7.955,2.532
540,8.014,2.562
541,8.057,2.540
542,8.123,2.580
543,8.107,2.497
544,8.174,2.656
545,8.017,2.670
546,8.342,2.729
547,8.062,2.609
548,8.083,2.480
549,8.056,2.509
550,8.078,2.573
551,8.161,2.568
552,8.288,2.530
553,8.050,2.461
554,8.139,2.488
555,8.195,2.534
556,8.038,2.588
557,8.032,2.524
558,8.096,2.620
559,8.069,2.512
560,8.109,2.687
561,7.971,2.592
562,8.214,2.578
563,8.103,2.590
564,8.259,2.538
565,8.140,2.645
566,8.226,2.621
567,8.327,2.566
568,8.284,2.478
569,8.306,2.607
570,8.171,2.436
571,8.025,2.487
572,8.235,2.518
573,8.264,2.348
574,8.292,2.475
575,8.257,2.345
576,8.353,2.362
577,8.215,2.349
578,8.078,2.343
579,8.057,2.326
580,8.232,2.394
581,8.113,2.300
582,8.269,2.456
583,8.157,2.437
584,8.195,2.345
585,8.266,2.393
586,8.371,2.397
587,8.158,2.388
588,8.390,2.417
589,8.312,2.411
590,8.434,2.334
591,8.401,2.328
592,8.451,2.254
593,8.471,2.290
594,8.573,2.282
595,8.518,2.273
596,8.319,2.146
597,8.360,2.292
598,8.369,2.293
599,8.417,2.370
600,8.476,2.395
601,8.500,2.343
602,8.159,2.317
603,8.211,2.271
604,8.139,2.227
605,8.005,2.167
606,8.051,2.116
607,8.127,2.146
608,7.997,2.209
609,7.951,2.219
610,7.899,2.223
611,7.962,2.241
612,8.114,2.231
613,8.165,2.331
614,7.995,2.459
615,8.149,2.330
616,8.065,2.383
617,8.196,2.389
618,8.220,2.329
619,7.863,2.191
620,7.880,2.237
621,7.983,2.277
622,7.932,2.244
623,8.041,2.173
624,8.141,2.251
625,8.200,2.250
626,8.485,2.267
627,8.354,2.296
628,8.341,2.234
629,8.308,2.269
630,8.402,2.207
631,8.462,2.397
632,8.539,2.247
633,8.340,2.377
634,8.483,2.380
635,8.402,2.267
636,8.189,2.321
637,8.136,2.294
638,8.127,2.336
639,8.209,2.261
640,8.167,2.219
641,8.066,2.242
642,8.208,2.164
643,8.235,2.201
644,8.099,2.314
645,7.946,2.170
646,8.002,2.241
647,8.095,2.327
648,8.217,2.344
649,8.426,2.323
650,8.329,2.211
651,8.159,2.209
652,8.254,2.300
653,8.324,2.278
654,8.361,2.285
655,8.098,2.297
656,8.390,2.356
657,8.278,2.364
658,8.366,2.351
659,8.285,2.293
660,8.273,2.304
661,8.179,2.228
662,8.208,2.147
663,8.272,2.188
664,8.177,2.285
665,8.029,2.255
666,7.818,2.247
667,7.752,2.241
668,7.922,2.170
669,8.023,2.189
670,8.086,2.148
671,8.085,2.247
672,7.893,2.210
673,7.694,2.131
674,7.865,2.145
675,7.679,2.209
676,7.772,2.113
677,7.740,2.082
678,7.786,2.204
679,7.744,2.218
680,7.626,2.108
681,7.694,2.108
682,7.661,2.108
683,7.697,2.233
